"DateTime","Open","High","Low","Close","Volume"
"2017-04-07T08:46:25",9895.0,9895.0,9895.0,9895.0,0
"2017-04-07T08:46:26",9894.0,9895.0,9894.0,9895.0,10
"2017-04-07T08:46:27",9895.0,9895.0,9894.0,9894.0,12
"2017-04-07T08:46:28",9894.0,9895.0,9894.0,9894.0,26
"2017-04-07T08:46:29",9894.0,9894.0,9894.0,9894.0,24
"2017-04-07T08:46:30",9894.0,9895.0,9894.0,9895.0,4
"2017-04-07T08:46:31",9894.0,9894.0,9894.0,9894.0,4
"2017-04-07T08:46:32",9894.0,9894.0,9893.0,9894.0,22
"2017-04-07T08:46:33",9894.0,9894.0,9894.0,9894.0,6
"2017-04-07T08:46:34",9894.0,9895.0,9894.0,9894.0,8
"2017-04-07T08:46:35",9894.0,9894.0,9894.0,9894.0,2
"2017-04-07T08:46:36",9894.0,9895.0,9894.0,9895.0,10
"2017-04-07T08:46:37",9894.0,9895.0,9894.0,9895.0,8
"2017-04-07T08:46:38",9894.0,9895.0,9894.0,9895.0,130
"2017-04-07T08:46:39",9895.0,9896.0,9895.0,9896.0,74
"2017-04-07T08:46:40",9895.0,9895.0,9895.0,9895.0,16
"2017-04-07T08:46:41",9896.0,9896.0,9895.0,9895.0,62
"2017-04-07T08:46:42",9895.0,9895.0,9894.0,9895.0,28
"2017-04-07T08:46:43",9895.0,9895.0,9894.0,9895.0,10
"2017-04-07T08:46:44",9895.0,9895.0,9895.0,9895.0,0
"2017-04-07T08:46:45",9895.0,9895.0,9894.0,9894.0,8
"2017-04-07T08:46:46",9894.0,9894.0,9894.0,9894.0,0
"2017-04-07T08:46:47",9894.0,9894.0,9894.0,9894.0,50
"2017-04-07T08:46:48",9894.0,9894.0,9894.0,9894.0,2
"2017-04-07T08:46:49",9894.0,9894.0,9894.0,9894.0,0
"2017-04-07T08:46:50",9893.0,9893.0,9891.0,9891.0,322
"2017-04-07T08:46:51",9891.0,9892.0,9890.0,9891.0,72
"2017-04-07T08:46:52",9890.0,9892.0,9890.0,9892.0,56
"2017-04-07T08:46:53",9891.0,9891.0,9891.0,9891.0,4
"2017-04-07T08:46:54",9892.0,9892.0,9891.0,9891.0,14
"2017-04-07T08:46:55",9892.0,9892.0,9892.0,9892.0,8
"2017-04-07T08:46:56",9892.0,9893.0,9892.0,9892.0,10
"2017-04-07T08:46:57",9893.0,9893.0,9892.0,9892.0,4
"2017-04-07T08:46:58",9892.0,9893.0,9892.0,9892.0,18
"2017-04-07T08:46:59",9891.0,9892.0,9891.0,9891.0,26
"2017-04-07T08:47:00",9891.0,9891.0,9890.0,9890.0,36
"2017-04-07T08:47:01",9890.0,9891.0,9890.0,9890.0,42
"2017-04-07T08:47:02",9890.0,9891.0,9890.0,9890.0,10
"2017-04-07T08:47:03",9890.0,9891.0,9890.0,9891.0,6
"2017-04-07T08:47:04",9891.0,9891.0,9890.0,9890.0,102
"2017-04-07T08:47:05",9890.0,9890.0,9889.0,9889.0,28
"2017-04-07T08:47:06",9889.0,9890.0,9888.0,9888.0,38
"2017-04-07T08:47:07",9888.0,9889.0,9888.0,9888.0,54
"2017-04-07T08:47:08",9889.0,9889.0,9887.0,9887.0,104
"2017-04-07T08:47:09",9886.0,9887.0,9886.0,9886.0,40
"2017-04-07T08:47:10",9887.0,9888.0,9887.0,9888.0,16
"2017-04-07T08:47:11",9888.0,9889.0,9888.0,9889.0,48
"2017-04-07T08:47:12",9889.0,9889.0,9887.0,9888.0,14
"2017-04-07T08:47:13",9888.0,9888.0,9887.0,9888.0,20
"2017-04-07T08:47:14",9888.0,9888.0,9887.0,9887.0,20
"2017-04-07T08:47:15",9887.0,9888.0,9886.0,9886.0,70
"2017-04-07T08:47:16",9887.0,9887.0,9886.0,9887.0,16
"2017-04-07T08:47:17",9888.0,9888.0,9887.0,9887.0,14
"2017-04-07T08:47:18",9888.0,9888.0,9888.0,9888.0,20
"2017-04-07T08:47:19",9887.0,9888.0,9887.0,9888.0,10
"2017-04-07T08:47:20",9888.0,9888.0,9886.0,9887.0,40
"2017-04-07T08:47:21",9887.0,9888.0,9886.0,9886.0,16
"2017-04-07T08:47:22",9888.0,9888.0,9886.0,9888.0,10
"2017-04-07T08:47:23",9888.0,9888.0,9887.0,9888.0,12
"2017-04-07T08:47:24",9887.0,9888.0,9887.0,9888.0,36
"2017-04-07T08:47:25",9888.0,9888.0,9888.0,9888.0,4
"2017-04-07T08:47:26",9888.0,9888.0,9887.0,9888.0,60
"2017-04-07T08:47:27",9888.0,9888.0,9888.0,9888.0,4
"2017-04-07T08:47:28",9888.0,9888.0,9887.0,9887.0,6
"2017-04-07T08:47:29",9888.0,9888.0,9888.0,9888.0,2
"2017-04-07T08:47:30",9887.0,9887.0,9887.0,9887.0,22
"2017-04-07T08:47:31",9888.0,9888.0,9887.0,9887.0,36
"2017-04-07T08:47:32",9888.0,9888.0,9887.0,9887.0,28
"2017-04-07T08:47:33",9887.0,9889.0,9887.0,9889.0,122
"2017-04-07T08:47:34",9889.0,9890.0,9889.0,9890.0,74
"2017-04-07T08:47:35",9889.0,9890.0,9888.0,9889.0,34
"2017-04-07T08:47:36",9888.0,9888.0,9888.0,9888.0,2
"2017-04-07T08:47:37",9889.0,9890.0,9888.0,9888.0,16
"2017-04-07T08:47:38",9888.0,9888.0,9888.0,9888.0,0
"2017-04-07T08:47:39",9888.0,9888.0,9888.0,9888.0,14
"2017-04-07T08:47:40",9889.0,9889.0,9888.0,9888.0,4
"2017-04-07T08:47:41",9888.0,9889.0,9888.0,9889.0,14
"2017-04-07T08:47:42",9888.0,9888.0,9888.0,9888.0,2
"2017-04-07T08:47:43",9888.0,9888.0,9888.0,9888.0,12
"2017-04-07T08:47:44",9887.0,9888.0,9887.0,9888.0,30
"2017-04-07T08:47:45",9888.0,9888.0,9886.0,9888.0,96
"2017-04-07T08:47:46",9886.0,9887.0,9886.0,9887.0,6
"2017-04-07T08:47:47",9888.0,9888.0,9888.0,9888.0,4
"2017-04-07T08:47:48",9887.0,9888.0,9887.0,9888.0,12
"2017-04-07T08:47:49",9888.0,9889.0,9887.0,9887.0,66
"2017-04-07T08:47:50",9887.0,9887.0,9887.0,9887.0,12
"2017-04-07T08:47:51",9888.0,9888.0,9888.0,9888.0,2
"2017-04-07T08:47:52",9887.0,9888.0,9887.0,9888.0,24
"2017-04-07T08:47:53",9887.0,9888.0,9887.0,9887.0,10
"2017-04-07T08:47:54",9887.0,9888.0,9887.0,9888.0,10
"2017-04-07T08:47:55",9888.0,9888.0,9887.0,9887.0,6
"2017-04-07T08:47:56",9888.0,9888.0,9888.0,9888.0,6
"2017-04-07T08:47:57",9888.0,9888.0,9887.0,9888.0,14
"2017-04-07T08:47:58",9887.0,9888.0,9887.0,9888.0,22
"2017-04-07T08:47:59",9888.0,9888.0,9888.0,9888.0,4
"2017-04-07T08:48:00",9888.0,9888.0,9888.0,9888.0,6
"2017-04-07T08:48:01",9888.0,9888.0,9888.0,9888.0,12
"2017-04-07T08:48:02",9888.0,9888.0,9887.0,9887.0,12
"2017-04-07T08:48:03",9887.0,9888.0,9887.0,9888.0,6
"2017-04-07T08:48:04",9887.0,9887.0,9887.0,9887.0,4
"2017-04-07T08:48:05",9888.0,9888.0,9887.0,9888.0,8
"2017-04-07T08:48:06",9888.0,9888.0,9887.0,9888.0,14
"2017-04-07T08:48:07",9888.0,9888.0,9888.0,9888.0,12
"2017-04-07T08:48:08",9887.0,9888.0,9887.0,9888.0,4
"2017-04-07T08:48:09",9887.0,9887.0,9887.0,9887.0,10
"2017-04-07T08:48:10",9887.0,9887.0,9886.0,9886.0,70
"2017-04-07T08:48:11",9886.0,9886.0,9886.0,9886.0,2
"2017-04-07T08:48:12",9886.0,9887.0,9886.0,9887.0,12
"2017-04-07T08:48:13",9886.0,9887.0,9886.0,9886.0,6
"2017-04-07T08:48:14",9886.0,9887.0,9886.0,9886.0,16
"2017-04-07T08:48:15",9886.0,9886.0,9886.0,9886.0,18
"2017-04-07T08:48:16",9887.0,9887.0,9886.0,9886.0,8
"2017-04-07T08:48:17",9887.0,9887.0,9886.0,9886.0,14
"2017-04-07T08:48:18",9886.0,9886.0,9886.0,9886.0,10
"2017-04-07T08:48:19",9887.0,9887.0,9886.0,9886.0,6
"2017-04-07T08:48:20",9887.0,9887.0,9886.0,9886.0,8
"2017-04-07T08:48:21",9886.0,9886.0,9886.0,9886.0,0
"2017-04-07T08:48:22",9887.0,9887.0,9886.0,9886.0,18
"2017-04-07T08:48:23",9887.0,9887.0,9886.0,9886.0,54
"2017-04-07T08:48:24",9886.0,9887.0,9886.0,9886.0,14
"2017-04-07T08:48:25",9886.0,9887.0,9886.0,9887.0,6
"2017-04-07T08:48:26",9886.0,9886.0,9886.0,9886.0,4
"2017-04-07T08:48:27",9886.0,9887.0,9886.0,9886.0,6
"2017-04-07T08:48:28",9886.0,9886.0,9886.0,9886.0,2
"2017-04-07T08:48:29",9886.0,9887.0,9886.0,9886.0,6
"2017-04-07T08:48:30",9887.0,9887.0,9886.0,9886.0,76
"2017-04-07T08:48:31",9887.0,9887.0,9886.0,9886.0,94
"2017-04-07T08:48:32",9886.0,9886.0,9885.0,9885.0,152
"2017-04-07T08:48:33",9885.0,9885.0,9884.0,9884.0,74
"2017-04-07T08:48:34",9885.0,9885.0,9884.0,9885.0,48
"2017-04-07T08:48:35",9885.0,9886.0,9885.0,9885.0,14
"2017-04-07T08:48:36",9885.0,9886.0,9885.0,9885.0,48
"2017-04-07T08:48:37",9885.0,9886.0,9885.0,9886.0,14
"2017-04-07T08:48:38",9885.0,9885.0,9885.0,9885.0,6
"2017-04-07T08:48:39",9886.0,9886.0,9885.0,9886.0,18
"2017-04-07T08:48:40",9885.0,9886.0,9885.0,9885.0,40
"2017-04-07T08:48:41",9885.0,9885.0,9885.0,9885.0,2
"2017-04-07T08:48:42",9885.0,9885.0,9885.0,9885.0,2
"2017-04-07T08:48:43",9886.0,9886.0,9886.0,9886.0,30
"2017-04-07T08:48:44",9886.0,9886.0,9885.0,9886.0,10
"2017-04-07T08:48:45",9886.0,9886.0,9885.0,9886.0,16
"2017-04-07T08:48:46",9886.0,9886.0,9885.0,9885.0,4
"2017-04-07T08:48:47",9885.0,9885.0,9885.0,9885.0,4
"2017-04-07T08:48:48",9885.0,9886.0,9885.0,9886.0,44
"2017-04-07T08:48:49",9886.0,9886.0,9885.0,9885.0,6
"2017-04-07T08:48:50",9885.0,9885.0,9885.0,9885.0,12
"2017-04-07T08:48:51",9886.0,9886.0,9885.0,9885.0,30
"2017-04-07T08:48:52",9886.0,9886.0,9886.0,9886.0,42
"2017-04-07T08:48:53",9886.0,9886.0,9886.0,9886.0,4
"2017-04-07T08:48:54",9887.0,9887.0,9886.0,9886.0,6
"2017-04-07T08:48:55",9887.0,9887.0,9886.0,9887.0,18
"2017-04-07T08:48:56",9887.0,9887.0,9887.0,9887.0,8
"2017-04-07T08:48:57",9886.0,9887.0,9886.0,9887.0,4
"2017-04-07T08:48:58",9886.0,9887.0,9886.0,9886.0,6
"2017-04-07T08:48:59",9886.0,9887.0,9886.0,9887.0,4
"2017-04-07T08:49:00",9886.0,9886.0,9886.0,9886.0,6
"2017-04-07T08:49:01",9887.0,9887.0,9886.0,9886.0,20
"2017-04-07T08:49:02",9886.0,9886.0,9886.0,9886.0,24
"2017-04-07T08:49:03",9886.0,9886.0,9885.0,9885.0,12
"2017-04-07T08:49:04",9886.0,9886.0,9886.0,9886.0,6
"2017-04-07T08:49:05",9886.0,9886.0,9885.0,9886.0,14
"2017-04-07T08:49:06",9886.0,9886.0,9886.0,9886.0,0
"2017-04-07T08:49:07",9886.0,9887.0,9886.0,9886.0,54
"2017-04-07T08:49:08",9886.0,9886.0,9886.0,9886.0,6
"2017-04-07T08:49:09",9886.0,9887.0,9886.0,9886.0,16
"2017-04-07T08:49:10",9886.0,9886.0,9886.0,9886.0,0
"2017-04-07T08:49:11",9886.0,9886.0,9886.0,9886.0,2
"2017-04-07T08:49:12",9886.0,9886.0,9886.0,9886.0,0
"2017-04-07T08:49:13",9886.0,9887.0,9886.0,9887.0,6
"2017-04-07T08:49:14",9886.0,9887.0,9886.0,9887.0,8
"2017-04-07T08:49:15",9886.0,9887.0,9886.0,9887.0,6
"2017-04-07T08:49:16",9886.0,9887.0,9886.0,9887.0,24
"2017-04-07T08:49:17",9887.0,9887.0,9887.0,9887.0,0
"2017-04-07T08:49:18",9887.0,9887.0,9886.0,9886.0,10
"2017-04-07T08:49:19",9886.0,9886.0,9886.0,9886.0,2
"2017-04-07T08:49:20",9886.0,9886.0,9886.0,9886.0,16
"2017-04-07T08:49:21",9886.0,9886.0,9885.0,9886.0,10
"2017-04-07T08:49:22",9886.0,9886.0,9886.0,9886.0,8
"2017-04-07T08:49:23",9886.0,9886.0,9886.0,9886.0,6
"2017-04-07T08:49:24",9886.0,9886.0,9886.0,9886.0,6
"2017-04-07T08:49:25",9886.0,9886.0,9886.0,9886.0,8
"2017-04-07T08:49:26",9886.0,9886.0,9885.0,9885.0,12
"2017-04-07T08:49:27",9885.0,9885.0,9885.0,9885.0,4
"2017-04-07T08:49:28",9885.0,9886.0,9885.0,9886.0,4
"2017-04-07T08:49:29",9886.0,9886.0,9885.0,9885.0,4
"2017-04-07T08:49:30",9885.0,9885.0,9885.0,9885.0,2
"2017-04-07T08:49:31",9885.0,9885.0,9885.0,9885.0,0
"2017-04-07T08:49:32",9886.0,9886.0,9886.0,9886.0,10
"2017-04-07T08:49:33",9886.0,9886.0,9886.0,9886.0,2
"2017-04-07T08:49:34",9885.0,9885.0,9885.0,9885.0,2
"2017-04-07T08:49:35",9886.0,9887.0,9886.0,9886.0,106
"2017-04-07T08:49:36",9886.0,9886.0,9886.0,9886.0,2
"2017-04-07T08:49:37",9887.0,9887.0,9887.0,9887.0,10
"2017-04-07T08:49:38",9886.0,9887.0,9886.0,9887.0,20
"2017-04-07T08:49:39",9886.0,9886.0,9886.0,9886.0,4
"2017-04-07T08:49:40",9886.0,9886.0,9886.0,9886.0,2
"2017-04-07T08:49:41",9887.0,9887.0,9887.0,9887.0,12
"2017-04-07T08:49:42",9887.0,9887.0,9887.0,9887.0,2
"2017-04-07T08:49:43",9887.0,9887.0,9887.0,9887.0,88
"2017-04-07T08:49:44",9888.0,9888.0,9887.0,9888.0,12
"2017-04-07T08:49:45",9888.0,9888.0,9887.0,9887.0,12
"2017-04-07T08:49:46",9888.0,9888.0,9887.0,9888.0,10
"2017-04-07T08:49:47",9888.0,9888.0,9888.0,9888.0,2
"2017-04-07T08:49:48",9888.0,9888.0,9887.0,9887.0,6
"2017-04-07T08:49:49",9887.0,9888.0,9887.0,9887.0,36
"2017-04-07T08:49:50",9888.0,9888.0,9888.0,9888.0,2
"2017-04-07T08:49:51",9887.0,9887.0,9887.0,9887.0,2
"2017-04-07T08:49:52",9888.0,9888.0,9887.0,9887.0,10
"2017-04-07T08:49:53",9887.0,9887.0,9887.0,9887.0,2
"2017-04-07T08:49:54",9888.0,9888.0,9887.0,9888.0,8
"2017-04-07T08:49:55",9887.0,9887.0,9887.0,9887.0,2
"2017-04-07T08:49:56",9887.0,9887.0,9887.0,9887.0,2
"2017-04-07T08:49:57",9887.0,9888.0,9887.0,9888.0,4
"2017-04-07T08:49:58",9888.0,9888.0,9887.0,9887.0,12
"2017-04-07T08:49:59",9888.0,9888.0,9888.0,9888.0,6
"2017-04-07T08:50:00",9887.0,9887.0,9887.0,9887.0,60
"2017-04-07T08:50:01",9887.0,9887.0,9886.0,9886.0,120
"2017-04-07T08:50:02",9886.0,9887.0,9886.0,9887.0,12
"2017-04-07T08:50:03",9886.0,9886.0,9886.0,9886.0,6
"2017-04-07T08:50:04",9886.0,9886.0,9886.0,9886.0,48
"2017-04-07T08:50:05",9887.0,9887.0,9887.0,9887.0,102
"2017-04-07T08:50:06",9887.0,9887.0,9887.0,9887.0,4
"2017-04-07T08:50:07",9887.0,9887.0,9886.0,9886.0,4
"2017-04-07T08:50:08",9886.0,9886.0,9886.0,9886.0,0
"2017-04-07T08:50:09",9886.0,9887.0,9886.0,9887.0,6
"2017-04-07T08:50:10",9887.0,9887.0,9887.0,9887.0,0
"2017-04-07T08:50:11",9887.0,9887.0,9887.0,9887.0,6
"2017-04-07T08:50:12",9886.0,9886.0,9886.0,9886.0,2
"2017-04-07T08:50:13",9886.0,9887.0,9886.0,9887.0,6
"2017-04-07T08:50:14",9887.0,9887.0,9886.0,9886.0,4
"2017-04-07T08:50:15",9886.0,9886.0,9886.0,9886.0,0
"2017-04-07T08:50:16",9886.0,9886.0,9886.0,9886.0,0
"2017-04-07T08:50:17",9886.0,9886.0,9886.0,9886.0,2
"2017-04-07T08:50:18",9887.0,9887.0,9887.0,9887.0,2
"2017-04-07T08:50:19",9887.0,9887.0,9887.0,9887.0,88
"2017-04-07T08:50:20",9887.0,9887.0,9887.0,9887.0,0
"2017-04-07T08:50:21",9888.0,9888.0,9887.0,9887.0,20
"2017-04-07T08:50:22",9887.0,9887.0,9887.0,9887.0,0
"2017-04-07T08:50:23",9887.0,9887.0,9887.0,9887.0,4
"2017-04-07T08:50:24",9887.0,9887.0,9887.0,9887.0,18
"2017-04-07T08:50:25",9888.0,9888.0,9887.0,9887.0,8
"2017-04-07T08:50:26",9887.0,9887.0,9887.0,9887.0,2
"2017-04-07T08:50:27",9887.0,9888.0,9887.0,9888.0,10
"2017-04-07T08:50:28",9888.0,9888.0,9888.0,9888.0,8
"2017-04-07T08:50:29",9888.0,9888.0,9888.0,9888.0,2
"2017-04-07T08:50:30",9887.0,9887.0,9887.0,9887.0,4
"2017-04-07T08:50:31",9887.0,9887.0,9887.0,9887.0,2
"2017-04-07T08:50:32",9887.0,9887.0,9887.0,9887.0,0
"2017-04-07T08:50:33",9887.0,9887.0,9887.0,9887.0,2
"2017-04-07T08:50:34",9887.0,9887.0,9887.0,9887.0,12
"2017-04-07T08:50:35",9887.0,9887.0,9887.0,9887.0,2
"2017-04-07T08:50:36",9887.0,9887.0,9887.0,9887.0,0
"2017-04-07T08:50:37",9887.0,9887.0,9887.0,9887.0,4
"2017-04-07T08:50:38",9887.0,9887.0,9887.0,9887.0,0
"2017-04-07T08:50:39",9887.0,9887.0,9887.0,9887.0,8
"2017-04-07T08:50:40",9887.0,9887.0,9887.0,9887.0,8
"2017-04-07T08:50:41",9887.0,9887.0,9887.0,9887.0,2
"2017-04-07T08:50:42",9887.0,9887.0,9887.0,9887.0,2
"2017-04-07T08:50:43",9887.0,9887.0,9887.0,9887.0,6
"2017-04-07T08:50:44",9887.0,9887.0,9887.0,9887.0,18
"2017-04-07T08:50:45",9887.0,9887.0,9886.0,9887.0,20
"2017-04-07T08:50:46",9887.0,9887.0,9887.0,9887.0,2
"2017-04-07T08:50:47",9887.0,9887.0,9887.0,9887.0,2
"2017-04-07T08:50:48",9887.0,9887.0,9887.0,9887.0,0
"2017-04-07T08:50:49",9887.0,9887.0,9887.0,9887.0,0
"2017-04-07T08:50:50",9887.0,9888.0,9887.0,9888.0,4
"2017-04-07T08:50:51",9888.0,9888.0,9888.0,9888.0,0
"2017-04-07T08:50:52",9887.0,9887.0,9887.0,9887.0,26
"2017-04-07T08:50:53",9888.0,9888.0,9888.0,9888.0,2
"2017-04-07T08:50:54",9888.0,9888.0,9888.0,9888.0,4
"2017-04-07T08:50:55",9887.0,9887.0,9887.0,9887.0,2
"2017-04-07T08:50:56",9887.0,9887.0,9887.0,9887.0,0
"2017-04-07T08:50:57",9887.0,9887.0,9887.0,9887.0,0
"2017-04-07T08:50:58",9887.0,9887.0,9887.0,9887.0,2
"2017-04-07T08:50:59",9887.0,9887.0,9887.0,9887.0,0
"2017-04-07T08:51:00",9888.0,9888.0,9888.0,9888.0,2
"2017-04-07T08:51:01",9888.0,9888.0,9888.0,9888.0,0
"2017-04-07T08:51:02",9888.0,9888.0,9888.0,9888.0,0
"2017-04-07T08:51:03",9888.0,9888.0,9888.0,9888.0,2
"2017-04-07T08:51:04",9887.0,9887.0,9887.0,9887.0,4
"2017-04-07T08:51:05",9887.0,9887.0,9887.0,9887.0,2
"2017-04-07T08:51:06",9887.0,9887.0,9887.0,9887.0,2
"2017-04-07T08:51:07",9887.0,9887.0,9887.0,9887.0,4
"2017-04-07T08:51:08",9887.0,9887.0,9887.0,9887.0,0
"2017-04-07T08:51:09",9887.0,9887.0,9887.0,9887.0,2
"2017-04-07T08:51:10",9888.0,9888.0,9888.0,9888.0,14
"2017-04-07T08:51:11",9888.0,9888.0,9888.0,9888.0,0
"2017-04-07T08:51:12",9888.0,9888.0,9888.0,9888.0,0
"2017-04-07T08:51:13",9887.0,9887.0,9887.0,9887.0,2
"2017-04-07T08:51:14",9888.0,9888.0,9888.0,9888.0,2
"2017-04-07T08:51:15",9888.0,9888.0,9888.0,9888.0,0
"2017-04-07T08:51:16",9888.0,9888.0,9887.0,9887.0,4
"2017-04-07T08:51:17",9887.0,9888.0,9887.0,9888.0,68
"2017-04-07T08:51:18",9888.0,9888.0,9888.0,9888.0,6
"2017-04-07T08:51:19",9888.0,9888.0,9888.0,9888.0,0
"2017-04-07T08:51:20",9887.0,9887.0,9887.0,9887.0,6
"2017-04-07T08:51:21",9887.0,9887.0,9887.0,9887.0,2
"2017-04-07T08:51:22",9888.0,9888.0,9888.0,9888.0,2
"2017-04-07T08:51:23",9888.0,9888.0,9888.0,9888.0,2
"2017-04-07T08:51:24",9888.0,9888.0,9888.0,9888.0,0
"2017-04-07T08:51:25",9887.0,9887.0,9887.0,9887.0,16
"2017-04-07T08:51:26",9887.0,9887.0,9887.0,9887.0,0
